"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0G770","2020-04-10 05:00:00","15.000","30.000","0.900","19.500","0.750","1015.800","","0.000","-99.000","-99.000","-99.000","20.300","","19.400",""
"C0V670","2020-04-10 05:00:00","20.000","330.000","0.600","21.300","0.840","1015.000","","0.000","-99.000","-99.000","-99.000","21.900","","21.300",""
"C0A870","2020-04-10 05:00:00","685.000","94.000","7.300","14.700","0.950","939.500","","0.000","-99.000","-99.000","-99.000","14.700","","14.200",""
"C0R220","2020-04-10 05:00:00","23.000","81.000","0.700","21.100","1.000","1015.300","","0.000","-99.000","-99.000","-99.000","21.700","","20.900",""
"C0Z220","2020-04-10 05:00:00","589.000","261.000","2.500","13.100","0.940","954.900","","0.000","-99.000","-99.000","-99.000","14.500","","13.100",""
"C0H890","2020-04-10 05:00:00","440.000","0.000","0.000","16.100","0.930","967.400","","0.000","-99.000","-99.000","-99.000","18.300","","16.100",""
"C0S770","2020-04-10 05:00:00","375.000","326.000","0.500","18.800","0.670","976.000","","0.000","-99.000","-99.000","-99.000","19.300","","16.200",""
"C0X230","2020-04-10 05:00:00","29.000","76.000","1.500","17.800","0.890","1015.600","","0.000","-99.000","-99.000","-99.000","18.900","","17.600",""
"C0B010","2020-04-10 05:00:00","38.000","38.000","1.800","14.800","1.000","1013.200","","0.000","-99.000","-99.000","-99.000","15.900","","14.800",""
"C0R490","2020-04-10 05:00:00","49.000","0.000","0.000","21.000","0.900","1011.300","","0.000","-99.000","-99.000","-99.000","22.100","","21.000",""
"C0V440","2020-04-10 05:00:00","27.000","0.000","0.000","-99.000","1.000","1014.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA40","2020-04-10 05:00:00","200.000","0.000","0.000","15.200","0.960","997.400","","0.000","-99.000","-99.000","-99.000","17.700","","14.200",""
"C0Z280","2020-04-10 05:00:00","224.000","0.000","0.100","15.900","0.990","996.100","","0.000","-99.000","-99.000","-99.000","17.200","","15.900",""
"C0Z070","2020-04-10 05:00:00","247.000","0.000","0.000","15.500","0.990","991.100","","0.000","-99.000","-99.000","-99.000","17.200","","15.500",""
"CM0180","2020-04-10 05:00:00","313.000","0.000","0.000","17.900","0.880","982.700","","0.000","-99.000","-99.000","-99.000","20.100","","17.500",""
"C0T9N0","2020-04-10 05:00:00","261.000","48.000","0.500","15.400","0.990","990.500","","0.000","-99.000","-99.000","-99.000","17.500","","15.100",""
"C0K470","2020-04-10 05:00:00","97.000","100.000","0.900","17.300","0.990","1006.300","","0.000","-99.000","-99.000","-99.000","18.200","","17.300",""
"C0R720","2020-04-10 05:00:00","214.000","358.000","5.800","20.500","0.680","994.300","","0.000","-99.000","-99.000","-99.000","20.800","","20.300",""
"C0V650","2020-04-10 05:00:00","28.000","35.000","0.300","20.600","0.910","1016.200","","0.000","-99.000","-99.000","-99.000","20.900","","20.200",""
"C0H9C0","2020-04-10 05:00:00","3402.000","292.000","2.100","2.600","0.110","678.000","","0.000","-99.000","-99.000","-99.000","2.600","","0.700",""
"C0U780","2020-04-10 05:00:00","15.000","272.000","1.300","17.600","0.880","1018.900","","0.000","-99.000","-99.000","-99.000","18.300","","17.400",""
"C0U760","2020-04-10 05:00:00","22.000","0.000","0.000","16.500","0.990","1019.300","","0.000","-99.000","-99.000","-99.000","17.900","","15.700",""
"C0E830","2020-04-10 05:00:00","37.000","61.000","1.300","16.700","0.830","1013.400","","0.000","-99.000","-99.000","-99.000","17.800","","16.600",""
"C0K330","2020-04-10 05:00:00","38.000","353.000","0.500","18.000","0.970","1012.900","","0.000","-99.000","-99.000","-99.000","19.600","","17.800",""
"C0M660","2020-04-10 05:00:00","40.000","359.000","0.600","17.900","0.950","1013.600","","0.000","-99.000","-99.000","-99.000","19.300","","17.800",""
"C0D580","2020-04-10 05:00:00","120.000","0.000","0.000","13.600","0.970","1004.300","","0.000","-99.000","-99.000","-99.000","14.900","","13.300",""
"C0R640","2020-04-10 05:00:00","21.000","37.000","1.400","21.600","0.940","1015.100","","0.000","-99.000","-99.000","-99.000","23.000","","21.600",""
"C0E810","2020-04-10 05:00:00","53.000","144.000","1.000","13.600","0.990","1012.400","","0.000","-99.000","-99.000","-99.000","15.600","","13.500",""
"C0G830","2020-04-10 05:00:00","27.000","0.000","0.000","17.600","1.000","1013.000","","0.000","-99.000","-99.000","-99.000","18.900","","17.600",""
"C0A550","2020-04-10 05:00:00","422.000","0.000","0.000","10.900","1.000","972.400","","0.000","-99.000","-99.000","-99.000","11.600","","10.900",""
"C0G750","2020-04-10 05:00:00","31.000","22.000","1.100","17.200","0.870","1014.900","","-99.000","-99.000","-99.000","-99.000","18.300","","17.200",""
"C0Z270","2020-04-10 05:00:00","343.000","275.000","1.000","17.400","0.770","981.000","","0.000","-99.000","-99.000","-99.000","18.500","","16.800",""
"C0UA30","2020-04-10 05:00:00","1397.000","221.000","1.000","8.900","1.000","865.300","","0.000","-99.000","-99.000","-99.000","9.000","","8.100",""
"C0I080","2020-04-10 05:00:00","536.000","0.000","0.000","16.000","0.890","959.900","","0.000","-99.000","-99.000","-99.000","18.000","","16.000",""
"C0UA00","2020-04-10 05:00:00","392.000","196.000","0.800","12.500","0.940","976.800","","0.000","-99.000","-99.000","-99.000","14.200","","12.500",""
"C0AD40","2020-04-10 05:00:00","32.000","41.000","1.400","18.500","0.780","1015.300","","0.000","-99.000","-99.000","-99.000","18.800","","18.400",""
"C0G900","2020-04-10 05:00:00","20.000","33.000","1.800","19.600","0.800","1014.600","","0.000","-99.000","-99.000","-99.000","20.200","","19.400",""
"C0S660","2020-04-10 05:00:00","794.000","231.000","0.900","13.400","0.980","932.200","","0.000","-99.000","-99.000","-99.000","14.600","","12.600",""
"C0M640","2020-04-10 05:00:00","155.000","0.000","0.000","18.900","0.990","999.500","","0.000","-99.000","-99.000","-99.000","20.100","","18.200",""
"C0R660","2020-04-10 05:00:00","20.000","117.000","1.400","20.700","0.750","1015.800","","0.000","-99.000","-99.000","-99.000","23.000","","20.500",""
"C0UA10","2020-04-10 05:00:00","1711.000","316.000","0.600","6.400","1.000","836.000","","0.000","-99.000","-99.000","-99.000","7.100","","6.400",""
"C0V770","2020-04-10 05:00:00","26.000","337.000","0.700","20.300","0.840","1014.400","","0.000","-99.000","-99.000","-99.000","21.000","","20.300",""
"C0E730","2020-04-10 05:00:00","26.000","124.000","0.500","15.700","0.890","1013.900","","0.000","-99.000","-99.000","-99.000","18.100","","15.600",""
"C0V810","2020-04-10 05:00:00","32.000","0.000","0.000","20.800","0.880","1012.800","","0.000","-99.000","-99.000","-99.000","21.500","","20.800",""
"C0A9C0","2020-04-10 05:00:00","35.000","78.000","2.600","21.000","0.670","1015.700","","0.000","-99.000","-99.000","-99.000","21.000","","20.300",""
"C0X310","2020-04-10 05:00:00","9.000","41.000","1.200","19.300","0.870","1017.300","","0.000","-99.000","-99.000","-99.000","20.300","","19.300",""
"C0K280","2020-04-10 05:00:00","23.000","37.000","1.400","16.400","0.990","1017.200","","0.000","-99.000","-99.000","-99.000","18.100","","16.200",""
"C0M650","2020-04-10 05:00:00","20.000","58.000","1.000","17.600","0.870","1015.700","","0.000","-99.000","-99.000","-99.000","19.200","","17.600",""
"C0S910","2020-04-10 05:00:00","212.000","135.000","1.300","21.700","0.990","995.300","","0.000","9.000","107.000","","22.100","","21.600",""
"C0D570","2020-04-10 05:00:00","15.000","0.000","0.000","14.400","1.000","1016.900","","0.000","-99.000","-99.000","-99.000","15.800","","14.200",""
"C0M710","2020-04-10 05:00:00","15.000","51.000","1.300","18.300","0.860","1016.100","","0.000","-99.000","-99.000","-99.000","19.600","","18.300",""
"C0E870","2020-04-10 05:00:00","34.000","59.000","0.700","14.800","0.990","1016.200","","0.000","-99.000","-99.000","-99.000","16.200","","14.600",""
"C0M800","2020-04-10 05:00:00","440.000","0.000","0.000","16.600","0.940","968.200","","0.000","-99.000","-99.000","-99.000","18.800","","16.600",""
"C0A570","2020-04-10 05:00:00","360.000","88.000","0.400","14.700","0.980","978.700","","0.000","-99.000","-99.000","-99.000","14.900","","14.400",""
"C0S790","2020-04-10 05:00:00","236.000","324.000","1.000","17.900","0.730","993.700","","0.000","-99.000","-99.000","-99.000","19.300","","17.700",""
"C0D590","2020-04-10 05:00:00","143.000","51.000","2.400","17.100","0.860","1002.700","","0.000","-99.000","-99.000","-99.000","17.500","","16.400",""
"C0U990","2020-04-10 05:00:00","31.000","236.000","1.700","18.000","0.780","1017.400","","0.000","-99.000","-99.000","-99.000","18.900","","17.900",""
"C0M700","2020-04-10 05:00:00","150.000","79.000","1.300","17.700","1.000","1001.000","","0.000","-99.000","-99.000","-99.000","19.300","","17.700",""
"C0A970","2020-04-10 05:00:00","96.000","55.000","3.400","19.800","0.830","1009.700","","0.000","-99.000","-99.000","-99.000","19.800","","19.300",""
"CM0110","2020-04-10 05:00:00","7.000","59.000","0.800","18.200","0.750","1017.200","","-99.000","-99.000","-99.000","-99.000","18.900","","18.200",""
"C0S940","2020-04-10 05:00:00","150.000","3.000","1.200","19.800","0.690","1001.700","","0.000","-99.000","-99.000","-99.000","20.600","","19.800",""
"C0X250","2020-04-10 05:00:00","33.000","68.000","0.300","18.700","0.900","1013.800","","0.000","-99.000","-99.000","-99.000","20.100","","18.700",""
"C0K520","2020-04-10 05:00:00","10.000","52.000","1.700","18.000","0.870","1015.600","","0.000","-99.000","-99.000","-99.000","19.200","","18.000",""
"C0Z200","2020-04-10 05:00:00","153.000","262.000","0.700","15.800","0.990","1003.500","","0.000","-99.000","-99.000","-99.000","17.300","","15.800",""
"C0V740","2020-04-10 05:00:00","60.000","342.000","1.500","19.600","0.990","1011.700","","0.000","-99.000","-99.000","-99.000","21.100","","19.600",""
"C0V790","2020-04-10 05:00:00","410.000","43.000","2.200","18.700","0.710","970.200","","0.000","-99.000","-99.000","-99.000","19.900","","18.700",""
"C0G860","2020-04-10 05:00:00","45.000","124.000","0.600","19.200","0.900","1011.700","","0.000","-99.000","-99.000","-99.000","20.300","","19.100",""
"C0Z250","2020-04-10 05:00:00","1124.000","0.000","0.200","10.700","0.990","894.700","","0.000","-99.000","-99.000","-99.000","12.300","","10.700",""
"C0K440","2020-04-10 05:00:00","35.000","335.000","1.000","17.600","0.990","1013.800","","0.000","-99.000","-99.000","-99.000","19.200","","17.600",""
"C0T900","2020-04-10 05:00:00","160.000","282.000","0.600","17.400","0.750","1000.200","","0.000","-99.000","-99.000","-99.000","18.100","","17.200",""
"C0F9V0","2020-04-10 05:00:00","525.000","176.000","2.000","18.100","0.740","958.800","","0.000","-99.000","-99.000","-99.000","19.500","","18.100",""
"C0UA20","2020-04-10 05:00:00","2619.000","205.000","3.100","3.500","0.600","-99.000","","0.000","-99.000","-99.000","-99.000","3.500","","2.500",""
"C0F0D0","2020-04-10 05:00:00","3171.000","143.000","2.800","0.200","0.500","698.400","","0.000","-99.000","-99.000","-99.000","1.700","","-0.300",""
"C0S730","2020-04-10 05:00:00","110.000","59.000","5.800","20.800","0.840","1006.000","","0.500","-99.000","-99.000","-99.000","21.900","","20.500",""
"C0T790","2020-04-10 05:00:00","2830.000","359.000","0.400","3.600","0.620","727.900","","0.000","-99.000","-99.000","-99.000","4.800","","3.000",""
"C0V750","2020-04-10 05:00:00","50.000","0.000","0.100","20.700","0.920","1013.000","","0.000","-99.000","-99.000","-99.000","21.200","","20.200",""
"C0K530","2020-04-10 05:00:00","12.000","83.000","1.600","17.900","0.900","1016.200","","0.000","-99.000","-99.000","-99.000","19.800","","17.900",""
"C0M780","2020-04-10 05:00:00","30.000","106.000","0.500","17.800","0.910","1014.500","","0.000","-99.000","-99.000","-99.000","19.400","","17.800",""
"C0K510","2020-04-10 05:00:00","10.000","30.000","0.900","17.400","0.880","1015.700","","0.000","-99.000","-99.000","-99.000","18.900","","17.400",""
"C0D650","2020-04-10 05:00:00","97.000","50.000","1.500","18.500","0.760","1007.100","","0.000","-99.000","-99.000","-99.000","19.000","","18.300",""
"C0V630","2020-04-10 05:00:00","19.000","0.000","0.100","20.100","0.940","1015.200","","0.000","-99.000","-99.000","-99.000","20.700","","20.100",""
"C0U910","2020-04-10 05:00:00","17.000","331.000","0.900","17.300","0.840","1018.100","","0.000","-99.000","-99.000","-99.000","18.900","","16.900",""
"C0U600","2020-04-10 05:00:00","10.000","0.000","0.000","17.800","0.990","1018.400","","0.000","-99.000","-99.000","-99.000","18.300","","17.000",""
"C0G820","2020-04-10 05:00:00","29.000","119.000","0.400","17.300","0.930","1013.600","","0.000","-99.000","-99.000","-99.000","18.500","","17.300",""
"C0R590","2020-04-10 05:00:00","72.000","353.000","1.200","20.400","0.990","1009.000","","0.000","-99.000","-99.000","-99.000","21.500","","20.400",""
"C0A9E0","2020-04-10 05:00:00","26.000","151.000","1.000","18.300","0.770","1017.000","","0.000","-99.000","-99.000","-99.000","19.500","","18.300",""
"C0R480","2020-04-10 05:00:00","57.000","34.000","0.600","20.700","0.890","1010.200","","0.000","-99.000","-99.000","-99.000","21.800","","20.700",""
"C0X300","2020-04-10 05:00:00","70.000","86.000","0.400","17.300","0.980","1009.300","","0.000","-99.000","-99.000","-99.000","18.000","","16.800",""
"C0U970","2020-04-10 05:00:00","7.000","0.000","0.000","17.700","0.850","1020.400","","0.000","-99.000","-99.000","-99.000","18.400","","17.400",""
"C0R340","2020-04-10 05:00:00","230.000","28.000","1.000","18.700","0.770","991.400","","0.000","-99.000","-99.000","-99.000","19.300","","17.600",""
"C0M750","2020-04-10 05:00:00","10.000","64.000","1.200","18.300","0.840","1016.300","","0.000","-99.000","-99.000","-99.000","19.800","","18.300",""
"C0I110","2020-04-10 05:00:00","161.000","144.000","0.600","19.300","0.890","999.800","","0.000","-99.000","-99.000","-99.000","19.900","","19.100",""
"C0V370","2020-04-10 05:00:00","74.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C690","2020-04-10 05:00:00","242.000","153.000","1.600","17.400","0.720","990.600","","0.000","-99.000","-99.000","-99.000","17.700","","17.200",""
"C0A540","2020-04-10 05:00:00","401.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA60","2020-04-10 05:00:00","6.000","342.000","0.900","18.600","0.790","1018.100","","0.000","-99.000","-99.000","-99.000","20.700","","18.200",""
"C0H950","2020-04-10 05:00:00","192.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0O960","2020-04-10 05:00:00","112.000","0.000","0.000","18.200","0.930","1003.900","","0.000","-99.000","-99.000","-99.000","20.300","","18.200",""
"C0E880","2020-04-10 05:00:00","507.000","206.000","1.100","18.000","0.860","959.900","","0.000","-99.000","-99.000","-99.000","20.300","","17.200",""
"C0AH10","2020-04-10 05:00:00","30.000","87.000","1.700","20.100","0.810","1015.500","","0.000","-99.000","-99.000","-99.000","20.500","","20.100",""
"C0R680","2020-04-10 05:00:00","13.000","43.000","3.200","22.800","0.680","1016.600","","0.000","-99.000","-99.000","-99.000","23.200","","22.800",""
"C0X210","2020-04-10 05:00:00","38.000","91.000","0.800","18.000","1.000","1011.500","","0.000","-99.000","-99.000","-99.000","19.200","","17.700",""
"C0D430","2020-04-10 05:00:00","87.000","0.000","0.000","14.200","0.990","1007.100","","0.000","-99.000","-99.000","-99.000","14.700","","13.600",""
"C0AD30","2020-04-10 05:00:00","20.000","127.000","1.600","19.000","0.750","1014.800","","0.000","-99.000","-99.000","-99.000","20.000","","18.900",""
"C0R240","2020-04-10 05:00:00","87.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AI30","2020-04-10 05:00:00","26.000","66.000","2.700","19.300","0.840","1017.200","","0.000","-99.000","-99.000","-99.000","19.600","","19.300",""
"C0U960","2020-04-10 05:00:00","1885.000","12.000","1.100","5.200","1.000","817.700","","0.000","-99.000","-99.000","-99.000","5.900","","3.700",""
"C0T9E0","2020-04-10 05:00:00","415.000","0.000","0.200","16.200","0.780","973.700","","0.000","-99.000","-99.000","-99.000","16.600","","15.500",""
"C0D550","2020-04-10 05:00:00","1956.000","0.000","0.000","7.600","0.920","813.800","","0.000","-99.000","-99.000","-99.000","9.200","","7.500",""
"C0C630","2020-04-10 05:00:00","209.000","71.000","2.700","17.100","0.810","994.500","","0.000","-99.000","-99.000","-99.000","17.400","","16.900",""
"C0F9X0","2020-04-10 05:00:00","166.000","10.000","1.300","18.200","0.860","1003.200","","0.000","-99.000","-99.000","-99.000","19.800","","18.200",""
"C0F9Q0","2020-04-10 05:00:00","149.000","146.000","1.500","16.900","0.930","999.100","","0.000","-99.000","-99.000","-99.000","18.400","","16.500",""
"C0SA80","2020-04-10 05:00:00","136.000","246.000","0.500","16.500","0.920","1003.600","","0.000","-99.000","-99.000","-99.000","18.600","","16.500",""
"C0T960","2020-04-10 05:00:00","120.000","0.000","0.000","15.000","0.990","1006.200","","0.000","-99.000","-99.000","-99.000","16.700","","15.000",""
"C0X320","2020-04-10 05:00:00","30.000","0.000","0.000","17.300","0.960","1013.400","","0.000","-99.000","-99.000","-99.000","18.500","","17.100",""
"C0UA50","2020-04-10 05:00:00","808.000","0.000","0.200","14.200","0.950","928.900","","0.000","-99.000","-99.000","-99.000","14.300","","12.900",""
